Date,Open,High,Low,Close,Adj Close,Volume
2014-10-13,832.260010,835.150024,828.299988,828.299988,828.299988,659348200
2014-10-14,825.650024,834.880005,825.309998,831.340027,831.340027,764719000
2014-10-15,837.659973,842.299988,835.729980,839.109985,839.109985,1082367100
2014-10-16,831.690002,844.070007,831.280029,837.260010,837.260010,1178151700
2014-10-17,838.909973,859.869995,837.530029,854.190002,854.190002,1765769600
2014-10-20,864.130005,869.690002,855.030029,855.030029,855.030029,1581180500
2014-10-21,859.229980,859.760010,849.960022,853.429993,853.429993,835206400
2014-10-22,859.979980,863.549988,859.559998,862.460022,862.460022,1025913600
2014-10-23,863.030029,869.010010,861.130005,867.719971,867.719971,866136500
2014-10-24,866.409973,868.039978,858.489990,862.549988,862.549988,645280400
2014-10-27,865.849976,866.679993,851.340027,851.340027,851.340027,611718900
2014-10-28,852.349976,852.809998,845.270020,846.530029,846.530029,745383400
2014-10-29,851.090027,863.469971,850.880005,863.469971,863.469971,985541300
2014-10-30,863.179993,863.659973,855.510010,860.289978,860.289978,790668700
2014-10-31,864.609985,868.049988,861.109985,868.049988,868.049988,953347000
2014-11-03,871.309998,871.520020,862.760010,868.309998,868.309998,665821300
2014-11-04,866.549988,868.969971,864.289978,864.289978,864.289978,723766400
2014-11-05,865.369995,867.219971,859.880005,864.059998,864.059998,626262000
2014-11-06,864.840027,865.340027,857.500000,857.619995,857.619995,618880400
2014-11-07,857.400024,858.890015,846.099976,847.289978,847.289978,780280000
2014-11-10,849.770020,852.419983,843.539978,843.539978,843.539978,477819800
2014-11-11,844.979980,861.719971,844.919983,859.039978,859.039978,766301100
2014-11-12,862.799988,867.289978,860.159973,863.200012,863.200012,742756800
2014-11-13,862.609985,865.299988,859.349976,864.549988,864.549988,529110500
2014-11-14,864.289978,868.859985,862.830017,865.520020,865.520020,596818800
2014-11-17,862.450012,871.489990,862.309998,867.219971,867.219971,773293200
2014-11-18,873.039978,876.590027,870.309998,876.590027,876.590027,1107305700
2014-11-19,879.530029,884.090027,878.630005,881.239990,881.239990,1191794400
2014-11-20,880.049988,880.809998,869.989990,875.159973,875.159973,899985100
2014-11-21,874.520020,881.849976,873.429993,878.559998,878.559998,996190000
2014-11-24,884.070007,889.130005,883.090027,886.929993,886.929993,1031175000
2014-11-25,885.739990,889.159973,881.280029,881.280029,881.280029,1018549000
2014-11-26,882.859985,885.799988,879.109985,884.590027,884.590027,779338400
2014-11-27,886.840027,886.840027,886.840027,886.840027,886.840027,0
2014-11-28,885.409973,886.960022,882.539978,886.330017,886.330017,1201558000
2014-12-01,886.460022,891.159973,883.650024,890.700012,890.700012,1083673800
2014-12-02,892.039978,897.030029,891.330017,893.580017,893.580017,1119678200
2014-12-03,894.700012,895.270020,889.080017,890.429993,890.429993,1087473300
2014-12-04,892.179993,892.179993,892.179993,892.179993,892.179993,0
2014-12-05,894.219971,896.770020,893.169983,893.780029,893.780029,614412800
2014-12-08,896.270020,898.320007,881.619995,884.280029,884.280029,763961000
2014-12-09,881.479980,884.219971,879.729980,880.909973,880.909973,716189100
2014-12-10,890.070007,890.070007,890.070007,890.070007,890.070007,0
2014-12-11,883.479980,890.440002,883.190002,886.489990,886.489990,845092600
2014-12-12,886.099976,892.950012,885.609985,888.020020,888.020020,867503100
2014-12-15,878.890015,881.530029,876.000000,879.130005,879.130005,973143600
2014-12-16,868.909973,869.330017,859.080017,862.080017,862.080017,1776702400
2014-12-17,864.789978,864.789978,864.789978,864.789978,864.789978,0
2014-12-18,881.380005,881.380005,881.380005,881.380005,881.380005,0
2014-12-19,888.539978,892.349976,884.299988,886.070007,886.070007,1341918600
2014-12-22,null,null,null,null,null,null
2014-12-23,null,null,null,null,null,null
2014-12-24,null,null,null,null,null,null
2014-12-29,891.299988,895.140015,890.580017,892.809998,892.809998,0
2014-12-30,892.710022,898.580017,892.299988,898.580017,898.580017,0
2015-01-02,900.309998,903.559998,899.539978,903.130005,903.130005,0
2015-01-05,899.820007,900.849976,895.359985,898.270020,898.270020,0
2015-01-06,889.719971,893.869995,888.200012,888.200012,888.200012,0
2015-01-07,889.849976,898.119995,889.539978,897.510010,897.510010,0
2015-01-08,900.359985,902.289978,898.000000,898.000000,898.000000,0
2015-01-09,901.809998,904.500000,898.159973,898.830017,898.830017,0
2015-01-12,895.309998,899.030029,890.830017,890.830017,890.830017,0
2015-01-13,893.869995,898.650024,893.719971,897.549988,897.549988,0
2015-01-14,898.270020,899.320007,886.940002,886.940002,886.940002,0
2015-01-15,892.190002,894.859985,889.030029,893.690002,893.690002,0
2015-01-16,891.989990,897.419983,885.440002,886.340027,886.340027,0
2015-01-19,887.299988,891.210022,884.179993,887.260010,887.260010,0
2015-01-20,887.840027,890.900024,881.669983,890.900024,890.900024,0
2015-01-21,893.500000,902.830017,890.400024,902.830017,902.830017,0
2015-01-22,902.919983,912.450012,902.760010,910.780029,910.780029,0
2015-01-23,917.869995,926.520020,917.869995,926.520020,926.520020,0
2015-01-26,921.150024,922.830017,901.400024,913.030029,913.030029,0
2015-01-27,911.619995,916.099976,908.510010,916.099976,916.099976,0
2015-01-28,914.849976,915.210022,911.049988,911.690002,911.690002,0
2015-01-29,910.349976,910.929993,907.640015,909.059998,909.059998,0
2015-01-30,916.059998,916.570007,911.729980,912.049988,912.049988,0
2015-02-02,908.960022,911.580017,905.169983,908.390015,908.390015,0
2015-02-03,911.270020,915.609985,910.979980,913.590027,913.590027,0
2015-02-04,919.590027,925.780029,916.390015,920.349976,920.349976,0
2015-02-05,918.789978,919.630005,906.000000,910.940002,910.940002,0
2015-02-06,915.349976,923.890015,914.520020,923.890015,923.890015,1584274800
2015-02-09,926.289978,926.289978,926.289978,926.289978,926.289978,0
2015-02-10,920.909973,920.909973,920.909973,920.909973,920.909973,0
2015-02-11,926.169983,926.169983,926.169983,926.169983,926.169983,0
2015-02-12,928.929993,928.929993,928.929993,928.929993,928.929993,0
2015-02-13,934.130005,937.820007,932.969971,937.820007,937.820007,1104977300
2015-02-16,926.799988,926.799988,926.799988,926.799988,926.799988,0
2015-02-17,929.679993,929.679993,929.679993,929.679993,929.679993,0
2015-02-18,938.590027,948.380005,938.020020,940.409973,940.409973,2015469700
2015-02-20,942.690002,948.510010,941.109985,941.109985,941.109985,1245847300
2015-02-23,942.130005,942.130005,942.130005,942.130005,942.130005,0
2015-02-24,944.460022,944.460022,944.460022,944.460022,944.460022,0
2015-02-25,950.830017,950.830017,950.830017,950.830017,950.830017,0
2015-02-26,951.090027,951.090027,951.090027,951.090027,951.090027,0
2015-02-27,951.169983,952.469971,946.880005,946.880005,946.880005,1046592000
2015-03-02,953.690002,953.690002,953.690002,953.690002,953.690002,0
2015-03-03,953.109985,953.109985,953.109985,953.109985,953.109985,0
2015-03-04,946.510010,946.510010,946.510010,946.510010,946.510010,0
2015-03-05,946.570007,946.570007,946.570007,946.570007,946.570007,0
2015-03-06,950.669983,960.780029,948.960022,960.780029,960.780029,1324021900
2015-03-09,952.960022,953.169983,942.890015,946.549988,946.549988,1094613300
2015-03-10,944.650024,952.359985,937.900024,949.400024,949.400024,1169716200
2015-03-11,943.179993,945.820007,938.950012,941.510010,941.510010,1649304400
2015-03-12,941.169983,948.650024,940.929993,945.049988,945.049988,997894700
2015-03-13,949.630005,950.419983,940.909973,942.349976,942.349976,973531900
2015-03-16,939.570007,949.080017,939.489990,945.520020,945.520020,753363200
2015-03-17,949.960022,951.630005,944.359985,944.989990,944.989990,1130058100
2015-03-18,941.619995,943.919983,940.669983,940.669983,940.669983,1045746900
2015-03-19,948.729980,950.900024,947.090027,949.739990,949.739990,1385963100
2015-03-20,944.500000,950.239990,942.299988,946.859985,946.859985,1387941900
2015-03-23,950.099976,952.409973,947.000000,947.000000,947.000000,850958200
2015-03-24,947.880005,950.830017,945.969971,947.820007,947.820007,955296500
2015-03-25,945.299988,946.049988,938.250000,939.369995,939.369995,1083593700
2015-03-26,933.159973,941.900024,930.820007,932.010010,932.010010,1189702300
2015-03-27,927.940002,938.909973,927.159973,937.510010,937.510010,848375500
2015-03-30,942.190002,953.419983,941.450012,946.460022,946.460022,947031100
2015-03-31,959.750000,962.719971,956.380005,961.940002,961.940002,1326725600
2015-04-01,961.460022,964.150024,949.020020,951.799988,951.799988,949382700
2015-04-02,955.179993,957.229980,944.770020,949.219971,949.219971,1118253700
2015-04-06,952.090027,956.429993,951.539978,953.820007,953.820007,681299900
2015-04-07,959.479980,962.929993,959.020020,962.030029,962.030029,907065900
2015-04-08,959.659973,960.659973,951.760010,953.489990,953.489990,853123600
2015-04-09,955.510010,955.880005,951.400024,955.880005,955.880005,582197400
2015-04-10,956.729980,957.570007,948.989990,953.210022,953.210022,659400900
2015-04-13,950.260010,951.809998,944.429993,948.539978,948.539978,782783200
2015-04-14,946.280029,946.929993,936.489990,940.239990,940.239990,888534500
2015-04-15,942.039978,942.609985,935.059998,940.619995,940.619995,766141300
2015-04-16,942.229980,943.760010,937.919983,942.229980,942.229980,870383100
2015-04-17,941.539978,943.789978,938.760010,938.760010,938.760010,811458400
2015-04-20,937.770020,938.349976,933.549988,937.150024,937.150024,691386000
2015-04-21,938.630005,952.000000,938.239990,952.000000,952.000000,824888300
2015-04-22,949.940002,952.010010,946.500000,948.059998,948.059998,742249600
2015-04-23,949.229980,954.710022,948.099976,948.840027,948.840027,878036100
2015-04-24,952.799988,955.760010,947.940002,950.479980,950.479980,728493400
2015-04-27,941.140015,942.369995,907.450012,910.650024,910.650024,1323965200
2015-04-28,901.929993,908.650024,892.840027,908.650024,908.650024,1090127500
2015-04-29,905.450012,907.099976,858.280029,877.289978,877.289978,1594227900
2015-04-30,872.809998,887.289978,859.450012,869.440002,869.440002,1652506600
2015-05-04,871.200012,892.270020,870.849976,885.020020,885.020020,1167228300
2015-05-05,888.229980,899.880005,883.619995,892.719971,892.719971,1161907700
2015-05-06,885.969971,897.700012,882.989990,897.700012,897.700012,901211000
2015-05-07,890.179993,898.580017,886.570007,890.039978,890.039978,1098586600
2015-05-08,896.469971,902.630005,896.260010,898.320007,898.320007,1046165800
2015-05-11,903.039978,905.270020,897.400024,897.400024,897.400024,719490800
2015-05-12,898.280029,907.690002,897.380005,902.239990,902.239990,940888500
2015-05-13,905.169983,913.359985,900.739990,910.979980,910.979980,1441037600
2015-05-15,912.580017,915.020020,903.809998,906.729980,906.729980,1103201300
2015-05-18,905.539978,909.309998,904.140015,909.119995,909.119995,920454600
2015-05-19,908.890015,917.150024,904.450012,915.700012,915.700012,886788700
2015-05-20,920.489990,926.630005,917.549988,922.330017,922.330017,1000246400
2015-05-21,926.710022,933.789978,919.000000,927.390015,927.390015,1029731700
2015-05-22,929.109985,931.020020,922.750000,926.599976,926.599976,639707100
2015-05-25,925.250000,925.590027,920.520020,920.919983,920.919983,495085700
2015-05-26,920.080017,934.119995,919.760010,927.750000,927.750000,0
2015-05-27,921.479980,926.979980,912.929993,912.929993,912.929993,851171100
2015-05-28,915.450012,918.090027,908.210022,910.219971,910.219971,798009100
2015-05-29,908.419983,913.820007,904.130005,904.130005,904.130005,1797917300
2015-06-01,903.049988,904.780029,898.070007,904.780029,904.780029,544420100
2015-06-03,901.599976,902.700012,885.919983,887.200012,887.200012,1044838500
2015-06-04,884.919983,889.419983,879.330017,879.330017,879.330017,670286500
2015-06-05,875.710022,881.229980,874.210022,881.229980,881.229980,637827500
2015-06-08,877.599976,878.309998,861.969971,863.429993,863.429993,749319100
2015-06-09,860.179993,860.270020,830.179993,838.750000,838.750000,1132380600
2015-06-10,842.530029,856.200012,842.090027,846.679993,846.679993,1024665700
2015-06-11,856.270020,857.239990,840.409973,844.729980,844.729980,719062700
2015-06-12,846.020020,848.599976,843.159973,846.059998,846.059998,591524700
2015-06-15,843.359985,843.419983,825.119995,825.119995,825.119995,609942500
2015-06-16,827.559998,839.229980,823.390015,834.320007,834.320007,786042000
2015-06-17,839.940002,853.750000,839.940002,850.179993,850.179993,902616600
2015-06-18,850.739990,854.580017,848.039978,850.580017,850.580017,711593200
2015-06-19,853.989990,859.359985,853.989990,857.650024,857.650024,729972500
2015-06-22,859.450012,859.450012,851.750000,851.840027,851.840027,682864800
2015-06-23,853.789978,855.340027,846.549988,846.549988,846.549988,623976200
2015-06-24,850.530029,854.500000,846.369995,849.479980,849.479980,976686600
2015-06-25,847.080017,847.330017,840.900024,840.900024,840.900024,1071291500
2015-06-26,840.130005,846.630005,836.200012,842.369995,842.369995,703532200
2015-06-29,835.530029,837.520020,829.770020,834.849976,834.849976,684322600
2015-06-30,836.080017,846.380005,833.440002,839.140015,839.140015,844391200
2015-07-01,842.570007,844.869995,837.419983,837.419983,837.419983,626951200
2015-07-02,840.070007,852.989990,840.030029,848.909973,848.909973,931638800
2015-07-03,847.760010,857.039978,847.070007,857.039978,857.039978,781322400
2015-07-06,847.640015,852.080017,842.250000,843.010010,843.010010,746650500
2015-07-07,843.409973,845.260010,836.770020,839.869995,839.869995,754682900
2015-07-08,841.549988,841.549988,829.690002,831.640015,831.640015,1060721600
2015-07-09,826.080017,827.979980,818.500000,824.729980,824.729980,774587700
2015-07-10,830.030029,834.799988,825.950012,829.820007,829.820007,899319100
2015-07-13,830.809998,838.159973,829.309998,837.539978,837.539978,684015200
2015-07-14,841.109985,844.869995,836.960022,839.409973,839.409973,0
2015-07-15,837.659973,838.349976,829.239990,832.880005,832.880005,631352700
2015-07-22,837.450012,842.590027,830.380005,842.590027,842.590027,1015151100
2015-07-23,840.169983,843.640015,837.960022,839.789978,839.789978,622805800
2015-07-24,836.700012,837.090027,827.020020,828.390015,828.390015,584027600
2015-07-27,822.390015,826.700012,808.520020,808.520020,808.520020,685634800
2015-07-28,802.400024,803.000000,796.440002,796.440002,796.440002,866799000
2015-07-29,801.320007,807.450012,796.059998,796.059998,796.059998,871940400
2015-07-30,800.960022,803.840027,793.250000,793.250000,793.250000,841819700
2015-07-31,795.599976,813.359985,795.450012,813.099976,813.099976,1028896900
2015-08-03,806.830017,817.000000,806.469971,815.049988,815.049988,1041965300
2015-08-04,810.950012,816.590027,809.919983,810.979980,810.979980,1235441300
2015-08-05,812.340027,827.549988,810.760010,827.549988,827.549988,1771337600
2015-08-06,828.940002,832.150024,818.890015,818.890015,818.890015,1087966900
2015-08-07,817.630005,817.940002,809.950012,811.460022,811.460022,684601900
2015-08-10,809.179993,810.039978,800.559998,807.909973,807.909973,877375900
2015-08-11,811.669983,813.229980,781.109985,781.109985,781.109985,1277626100
2015-08-12,768.179993,768.179993,747.809998,752.320007,752.320007,1573950100
2015-08-13,752.770020,779.650024,752.770020,775.119995,775.119995,1620334800
2015-08-14,775.960022,778.820007,769.530029,776.460022,776.460022,1171579600
2015-08-18,773.119995,774.849976,761.590027,761.590027,761.590027,1088941300
2015-08-19,759.460022,765.750000,753.880005,756.400024,756.400024,945603200
2015-08-20,752.890015,753.760010,744.820007,747.940002,747.940002,878655100
2015-08-21,737.630005,737.630005,727.229980,727.229980,727.229980,1129759200
2015-08-24,702.989990,703.150024,682.440002,692.210022,692.210022,1410362300
2015-08-25,696.940002,725.320007,696.890015,708.260010,708.260010,1816062400
2015-08-26,701.179993,712.770020,694.460022,710.799988,710.799988,1401357200
2015-08-27,725.650024,756.150024,725.650024,754.830017,754.830017,1838935100
2015-08-28,767.500000,771.830017,754.169983,757.070007,757.070007,1518609500
2015-08-31,757.270020,771.429993,755.969971,770.809998,770.809998,1233750300
2015-09-01,764.309998,764.460022,748.580017,748.979980,748.979980,1003808200
2015-09-02,737.539978,750.270020,734.659973,746.109985,746.109985,1075278300
2015-09-03,752.929993,755.409973,745.880005,753.169983,753.169983,960255900
2015-09-04,750.450012,753.239990,747.500000,749.849976,749.849976,691747500
2015-09-07,745.210022,745.390015,722.630005,723.929993,723.929993,750655600
2015-09-08,719.020020,728.780029,715.710022,726.630005,726.630005,1156435600
2015-09-09,734.030029,738.250000,727.780029,732.229980,732.229980,1442088400
2015-09-10,723.380005,731.489990,718.659973,731.489990,731.489990,1021644000
2015-09-11,736.659973,740.609985,735.489990,736.359985,736.359985,812126200
2015-09-14,740.900024,743.369995,737.590027,743.369995,743.369995,626388200
2015-09-15,738.900024,739.679993,730.840027,732.619995,732.619995,643791500
2015-09-16,735.950012,737.760010,727.830017,728.940002,728.940002,768254000
2015-09-17,732.400024,741.700012,731.140015,740.969971,740.969971,978554200
2015-09-18,742.169983,747.030029,734.390015,740.380005,740.380005,1317798000
2015-09-21,733.219971,739.289978,731.270020,737.190002,737.190002,554492000
2015-09-22,738.349976,739.989990,728.340027,729.919983,729.919983,867735500
2015-09-23,720.890015,720.940002,706.849976,707.859985,707.859985,923571200
2015-09-25,709.479980,709.520020,696.109985,699.369995,699.369995,1097523900
2015-09-28,696.429993,696.869995,680.299988,680.299988,680.299988,926042300
2015-09-29,667.520020,696.710022,660.809998,696.710022,696.710022,1060657100
2015-09-30,699.539978,707.320007,694.020020,704.979980,704.979980,1107794700
2015-10-01,706.900024,716.679993,705.659973,711.770020,711.770020,942353200
2015-10-02,708.979980,712.750000,701.320007,701.320007,701.320007,692915400
2015-10-05,710.409973,735.080017,709.799988,733.700012,733.700012,1231198700
2015-10-06,743.330017,762.809998,743.330017,759.309998,759.309998,1850039700
2015-10-07,762.659973,768.250000,751.159973,767.080017,767.080017,1476031300
2015-10-08,770.909973,777.719971,767.469971,768.549988,768.549988,1089294800
2015-10-09,780.609985,795.229980,780.609985,788.950012,788.950012,1646385200
2015-10-12,790.880005,799.320007,790.650024,796.869995,796.869995,1155065000
2015-10-13,794.609985,794.669983,763.119995,763.119995,763.119995,1234520200
2015-10-15,770.849976,780.090027,770.070007,770.070007,770.070007,884311600
2015-10-16,775.989990,778.710022,768.469971,772.270020,772.270020,894490200
2015-10-19,775.559998,785.549988,775.400024,785.390015,785.390015,863655300
2015-10-20,784.619995,794.299988,783.270020,788.909973,788.909973,1188289600
2015-10-21,791.820007,802.140015,790.969971,793.780029,793.780029,1118497900
2015-10-22,795.969971,796.580017,788.549988,789.510010,789.510010,925942000
2015-10-23,807.109985,810.409973,797.260010,804.739990,804.739990,1535616900
2015-10-26,812.419983,814.849976,809.840027,812.900024,812.900024,1211403200
2015-10-27,806.429993,810.729980,797.580017,810.729980,810.729980,1020915000
2015-10-28,803.890015,806.190002,793.289978,795.979980,795.979980,905684400
2015-10-29,794.140015,794.989990,765.340027,765.530029,765.530029,1062727200
2015-10-30,763.210022,768.039978,759.549988,759.729980,759.729980,1059090900
2015-11-02,756.460022,764.140015,752.130005,762.409973,762.409973,909717700
2015-11-03,777.530029,777.530029,777.530029,777.530029,777.530029,0
2015-11-04,794.640015,794.640015,794.640015,794.640015,794.640015,0
2015-11-05,787.010010,787.010010,787.010010,787.010010,787.010010,0
2015-11-06,789.469971,792.679993,783.830017,783.830017,783.830017,605608800
2015-11-09,767.989990,767.989990,767.989990,767.989990,767.989990,0
2015-11-10,754.700012,754.700012,754.700012,754.700012,754.700012,0
2015-11-11,756.710022,756.710022,756.710022,756.710022,756.710022,0
2015-11-12,759.330017,759.330017,759.330017,759.330017,759.330017,0
2015-11-13,754.020020,767.159973,752.590027,762.890015,762.890015,700823400
2015-11-16,756.479980,756.479980,756.479980,756.479980,756.479980,0
2015-11-17,770.950012,770.950012,770.950012,770.950012,770.950012,0
2015-11-18,773.369995,773.369995,773.369995,773.369995,773.369995,0
2015-11-19,778.059998,778.059998,778.059998,778.059998,778.059998,0
2015-11-20,774.549988,787.450012,774.390015,787.450012,787.450012,955950800
2015-11-23,780.549988,780.549988,780.549988,780.549988,780.549988,0
2015-11-24,781.330017,781.330017,781.330017,781.330017,781.330017,0
2015-11-25,790.299988,790.299988,790.299988,790.299988,790.299988,0
2015-11-26,795.179993,795.179993,795.179993,795.179993,795.179993,0
2015-11-27,795.719971,797.929993,782.659973,787.039978,787.039978,624915600
2015-11-30,755.460022,755.460022,755.460022,755.460022,755.460022,0
2015-12-01,785.640015,785.640015,785.640015,785.640015,785.640015,0
2015-12-02,784.989990,784.989990,784.989990,784.989990,784.989990,0
2015-12-03,783.840027,783.840027,783.840027,783.840027,783.840027,0
2015-12-04,777.260010,783.859985,775.929993,777.479980,777.479980,761510300
2015-12-07,781.229980,781.229980,781.229980,781.229980,781.229980,0
2015-12-08,774.010010,780.929993,767.739990,767.739990,767.739990,893855100
2015-12-09,null,null,null,null,null,null
2015-12-10,767.429993,767.429993,767.429993,767.429993,767.429993,0
2015-12-11,768.849976,769.229980,751.640015,751.640015,751.640015,764955500
2015-12-14,748.119995,748.119995,748.119995,748.119995,748.119995,0
2015-12-15,756.369995,756.369995,756.369995,756.369995,756.369995,0
2015-12-16,773.049988,773.049988,773.049988,773.049988,773.049988,0
2015-12-17,790.960022,790.960022,790.960022,790.960022,790.960022,0
2015-12-18,778.549988,779.469971,770.859985,770.859985,770.859985,852400700
2015-12-21,775.450012,775.450012,775.450012,775.450012,775.450012,0
2015-12-22,779.150024,779.150024,779.150024,779.150024,779.150024,0
2015-12-23,778.270020,780.270020,773.030029,778.109985,778.109985,665741100
2015-12-28,785.469971,785.469971,785.469971,785.469971,785.469971,0
2015-12-29,787.900024,787.900024,787.900024,787.900024,787.900024,0
2015-12-30,789.229980,797.669983,789.099976,792.030029,792.030029,957909000
2016-01-04,782.200012,782.200012,782.200012,782.200012,782.200012,0
2016-01-05,789.619995,789.619995,789.619995,789.619995,789.619995,0
2016-01-06,802.130005,802.130005,802.130005,802.130005,802.130005,0
2016-01-07,785.799988,785.799988,785.799988,785.799988,785.799988,0
2016-01-08,784.210022,791.369995,780.809998,790.059998,790.059998,1108408300
2016-01-11,773.440002,773.440002,773.440002,773.440002,773.440002,0
2016-01-12,786.919983,786.919983,786.919983,786.919983,786.919983,0
2016-01-13,793.549988,797.380005,791.630005,793.299988,793.299988,0
2016-01-14,780.700012,791.409973,774.780029,786.419983,786.419983,0
2016-01-15,788.059998,792.549988,784.219971,784.219971,784.219971,802490100
2016-01-18,776.219971,776.219971,776.219971,776.219971,776.219971,0
2016-01-19,782.429993,782.429993,782.429993,782.429993,782.429993,0
2016-01-20,769.130005,769.130005,769.130005,769.130005,769.130005,0
2016-01-21,767.900024,767.900024,767.900024,767.900024,767.900024,0
2016-01-22,777.070007,779.309998,770.359985,779.309998,779.309998,1199236200
2016-01-25,786.070007,786.070007,786.070007,786.070007,786.070007,0
2016-01-26,782.919983,782.919983,782.919983,782.919983,782.919983,0
2016-01-27,793.979980,793.979980,793.979980,793.979980,793.979980,0
2016-01-28,795.020020,795.020020,795.020020,795.020020,795.020020,0
2016-01-29,797.599976,801.109985,789.820007,799.989990,799.989990,1455762700
2016-02-01,803.030029,803.030029,803.030029,803.030029,803.030029,0
2016-02-02,793.450012,793.450012,793.450012,793.450012,793.450012,0
2016-02-03,796.809998,796.809998,796.809998,796.809998,796.809998,0
2016-02-04,813.750000,813.750000,813.750000,813.750000,813.750000,0
2016-02-05,815.909973,843.950012,815.760010,843.950012,843.950012,2099781900
2016-02-09,838.239990,838.239990,838.239990,838.239990,838.239990,0
2016-02-10,829.640015,829.640015,829.640015,829.640015,829.640015,0
2016-02-11,839.020020,839.020020,839.020020,839.020020,839.020020,0
2016-02-12,834.549988,837.679993,824.739990,825.340027,825.340027,1191550800
2016-02-15,831.059998,831.059998,831.059998,831.059998,831.059998,0
2016-02-16,831.119995,831.119995,831.119995,831.119995,831.119995,0
2016-02-17,835.530029,835.530029,835.530029,835.530029,835.530029,0
2016-02-18,838.789978,838.789978,838.789978,838.789978,838.789978,0
2016-02-19,830.280029,834.380005,817.289978,820.390015,820.390015,1681231200
2016-02-22,822.559998,822.559998,822.559998,822.559998,822.559998,0
2016-02-23,810.390015,810.390015,810.390015,810.390015,810.390015,0
2016-02-24,811.000000,811.000000,811.000000,811.000000,811.000000,0
2016-02-25,816.979980,817.570007,809.179993,811.289978,811.289978,0
2016-02-26,820.530029,829.049988,818.210022,828.179993,828.179993,1082703500
2016-02-29,834.739990,834.739990,834.739990,834.739990,834.739990,0
2016-03-01,837.140015,837.140015,837.140015,837.140015,837.140015,0
2016-03-02,848.349976,848.349976,848.349976,848.349976,848.349976,0
2016-03-03,849.570007,849.570007,849.570007,849.570007,849.570007,0
2016-03-04,849.679993,852.750000,837.710022,848.609985,848.609985,1200809500
2016-03-07,842.590027,842.590027,842.590027,842.590027,842.590027,0
2016-03-08,842.460022,844.940002,830.280029,838.559998,838.559998,1450509900
2016-03-10,834.309998,834.309998,834.309998,834.309998,834.309998,0
2016-03-11,832.099976,838.609985,830.140015,838.609985,838.609985,1363842400
2016-03-14,844.840027,852.169983,842.479980,852.140015,852.140015,1566834600
2016-03-15,852.960022,853.659973,844.099976,846.409973,846.409973,1502877900
2016-03-16,846.119995,849.070007,843.140015,849.070007,849.070007,1582759000
2016-03-17,854.429993,856.869995,849.650024,853.650024,853.650024,1546330800
2016-03-18,854.690002,857.690002,846.770020,852.099976,852.099976,2036901300
2016-03-21,848.539978,856.869995,848.510010,852.590027,852.590027,1206355700
2016-03-22,849.070007,851.590027,841.109985,845.630005,845.630005,1094272400
2016-03-23,844.159973,844.210022,838.159973,843.789978,843.789978,1192946900
2016-03-24,839.460022,843.140015,836.419983,838.559998,838.559998,1216233000
2016-03-28,834.150024,835.570007,824.890015,827.539978,827.539978,1084836200
2016-03-29,826.039978,829.950012,824.409973,829.320007,829.320007,1109908800
2016-03-30,833.219971,839.719971,830.750000,835.489990,835.489990,1738229000
2016-03-31,838.070007,841.229980,833.869995,840.349976,840.349976,1470057100
2016-04-01,839.859985,840.299988,834.770020,840.299988,840.299988,1032943000
2016-04-04,839.549988,845.630005,839.450012,842.960022,842.960022,1356630600
2016-04-05,842.630005,851.349976,841.419983,845.479980,845.479980,1172603200
2016-04-06,846.710022,849.409973,845.969971,845.969971,845.969971,931076200
2016-04-07,850.059998,852.059998,843.539978,845.530029,845.530029,1688621500
2016-04-08,838.729980,843.739990,836.159973,839.710022,839.710022,1781076900
2016-04-11,836.419983,838.859985,822.080017,826.320007,826.320007,1160196000
2016-04-12,826.669983,835.989990,823.799988,835.989990,835.989990,1103261200
2016-04-13,840.280029,842.349976,834.359985,839.460022,839.460022,1445986900
2016-04-14,844.200012,844.400024,831.559998,831.559998,831.559998,1239143800
2016-04-15,836.500000,836.890015,827.099976,834.609985,834.609985,1146953100
2016-04-18,831.900024,844.909973,829.520020,844.909973,844.909973,1326208700
2016-04-19,847.359985,849.409973,844.409973,847.640015,847.640015,1730026600
2016-04-20,846.239990,847.869995,841.190002,845.700012,845.700012,1500250400
2016-04-21,847.750000,852.059998,847.460022,850.580017,850.580017,1319861100
2016-04-22,849.510010,853.719971,845.390015,852.869995,852.869995,1025979400
2016-04-25,854.260010,854.260010,842.080017,845.650024,845.650024,1172851100
2016-04-26,842.520020,842.580017,826.700012,830.830017,830.830017,1396723700
2016-04-27,829.250000,835.289978,827.320007,835.289978,835.289978,985571300
2016-04-28,839.309998,842.200012,830.909973,834.409973,834.409973,1272161100
2016-04-29,832.179993,832.849976,827.739990,832.510010,832.510010,1271739700
2016-05-02,830.140015,831.590027,818.880005,826.619995,826.619995,925025000
2016-05-03,829.250000,831.900024,825.830017,827.190002,827.190002,1015499200
2016-05-04,826.299988,830.979980,818.080017,830.979980,830.979980,1218747100
2016-05-09,827.510010,828.849976,815.200012,815.200012,815.200012,1423702000
2016-05-10,815.260010,819.559998,811.580017,819.450012,819.450012,1342866800
2016-05-11,823.900024,830.159973,820.179993,826.719971,826.719971,1119898600
2016-05-12,825.679993,831.200012,824.580017,825.609985,825.609985,953085100
2016-05-13,825.090027,825.640015,812.909973,817.030029,817.030029,1038091200
2016-05-16,813.020020,813.750000,807.030029,809.130005,809.130005,1121559400
2016-05-17,810.510010,811.609985,805.840027,808.479980,808.479980,1057189000
